massloading_cpu(kg/sq-m)	massloading_gpu(kg/sq-m)	log10(cpu/gpu)
2.5535000000e-07	2.5535000000e-07	0.0000000000e+00
2.4995000000e-07	2.4995000000e-07	0.0000000000e+00
2.4470000000e-07	2.4470000000e-07	0.0000000000e+00
2.3960000000e-07	2.3960000000e-07	0.0000000000e+00
2.3465000000e-07	2.3465000000e-07	0.0000000000e+00
2.2986000000e-07	2.2986000000e-07	0.0000000000e+00
2.2523000000e-07	2.2523000000e-07	0.0000000000e+00
2.2075000000e-07	2.2075000000e-07	0.0000000000e+00
2.1642000000e-07	2.1642000000e-07	0.0000000000e+00
7.1659000000e-09	7.1659000000e-09	0.0000000000e+00
7.4969000000e-09	7.4969000000e-09	0.0000000000e+00
7.7066000000e-09	7.7066000000e-09	0.0000000000e+00
7.8081000000e-09	7.8081000000e-09	0.0000000000e+00
7.8027000000e-09	7.8027000000e-09	0.0000000000e+00
7.6656000000e-09	7.6656000000e-09	0.0000000000e+00
7.3983000000e-09	7.3983000000e-09	0.0000000000e+00
6.9779000000e-09	6.9779000000e-09	0.0000000000e+00
6.4180000000e-09	6.4180000000e-09	0.0000000000e+00
5.7490000000e-09	5.7490000000e-09	0.0000000000e+00
5.3267000000e-09	5.3267000000e-09	0.0000000000e+00
4.8096000000e-09	4.8096000000e-09	0.0000000000e+00
4.2307000000e-09	4.2307000000e-09	0.0000000000e+00
3.6500000000e-09	3.6500000000e-09	0.0000000000e+00
3.3048000000e-09	3.3048000000e-09	0.0000000000e+00
2.8705000000e-09	2.8705000000e-09	0.0000000000e+00
2.4461000000e-09	2.4461000000e-09	0.0000000000e+00
4.8437000000e-10	4.8437000000e-10	0.0000000000e+00
2.9322000000e-11	2.9322000000e-11	0.0000000000e+00
1.5842000000e-11	1.5842000000e-11	0.0000000000e+00
5.8937000000e-13	5.8937000000e-13	0.0000000000e+00
2.6377000000e-14	2.6377000000e-14	0.0000000000e+00
6.3366000000e-15	6.3366000000e-15	0.0000000000e+00
1.5310000000e-13	1.5310000000e-13	0.0000000000e+00
3.2442000000e-11	3.2442000000e-11	0.0000000000e+00
5.3815000000e-09	5.3815000000e-09	0.0000000000e+00
4.7502000000e-07	4.7502000000e-07	0.0000000000e+00
1.9154000000e-05	1.9154000000e-05	0.0000000000e+00
2.2758000000e-04	2.2758000000e-04	0.0000000000e+00
1.2815000000e-03	1.2815000000e-03	0.0000000000e+00
2.0307000000e-03	2.0307000000e-03	0.0000000000e+00
1.2767000000e-03	1.2767000000e-03	0.0000000000e+00
1.0385000000e-03	1.0385000000e-03	0.0000000000e+00
7.1932000000e-04	7.1932000000e-04	0.0000000000e+00
4.2504000000e-04	4.2504000000e-04	0.0000000000e+00
2.0764000000e-04	2.0764000000e-04	0.0000000000e+00
9.4725000000e-05	9.4725000000e-05	0.0000000000e+00
3.7854000000e-05	3.7854000000e-05	0.0000000000e+00
1.3125000000e-05	1.3125000000e-05	0.0000000000e+00
3.9804000000e-06	3.9804000000e-06	0.0000000000e+00
1.0670000000e-06	1.0670000000e-06	0.0000000000e+00
2.8988000000e-07	2.8988000000e-07	0.0000000000e+00
1.3700000000e-07	1.3700000000e-07	0.0000000000e+00
9.0108000000e-08	9.0108000000e-08	0.0000000000e+00
6.9961000000e-08	6.9961000000e-08	0.0000000000e+00
1.0035000000e-07	1.0035000000e-07	0.0000000000e+00
1.3546000000e-07	1.3546000000e-07	0.0000000000e+00
1.2208000000e-07	1.2208000000e-07	0.0000000000e+00
9.5614000000e-08	9.5614000000e-08	0.0000000000e+00
1.4282000000e-07	1.4282000000e-07	0.0000000000e+00
1.2791000000e-07	1.2791000000e-07	0.0000000000e+00
1.7888000000e-07	1.7888000000e-07	0.0000000000e+00
3.0611000000e-07	3.0611000000e-07	0.0000000000e+00
1.8116000000e-07	1.8116000000e-07	0.0000000000e+00
1.5147000000e-07	1.5147000000e-07	0.0000000000e+00
1.7296000000e-07	1.7296000000e-07	0.0000000000e+00
1.9137000000e-07	1.9137000000e-07	0.0000000000e+00
1.7449000000e-07	1.7449000000e-07	0.0000000000e+00
1.9220000000e-07	1.9220000000e-07	0.0000000000e+00
2.3240000000e-07	2.3240000000e-07	0.0000000000e+00
2.1232000000e-07	2.1232000000e-07	0.0000000000e+00
2.0630000000e-07	2.0630000000e-07	0.0000000000e+00
2.7530000000e-07	2.7530000000e-07	0.0000000000e+00
4.0800000000e-07	4.0800000000e-07	0.0000000000e+00
1.2822000000e-07	1.2822000000e-07	0.0000000000e+00
9.0528000000e-08	9.0528000000e-08	0.0000000000e+00
1.0654000000e-07	1.0654000000e-07	0.0000000000e+00
1.6138000000e-07	1.6138000000e-07	0.0000000000e+00
2.9376000000e-07	2.9376000000e-07	0.0000000000e+00
2.3704000000e-07	2.3704000000e-07	0.0000000000e+00
3.9832000000e-07	3.9832000000e-07	0.0000000000e+00
3.9865000000e-07	3.9865000000e-07	0.0000000000e+00
2.8417000000e-07	2.8417000000e-07	0.0000000000e+00
4.0065000000e-07	4.0065000000e-07	0.0000000000e+00
3.3817000000e-07	3.3817000000e-07	0.0000000000e+00
3.9077000000e-07	3.9077000000e-07	0.0000000000e+00
4.0446000000e-07	4.0446000000e-07	0.0000000000e+00
4.1133000000e-07	4.1133000000e-07	0.0000000000e+00
4.0351000000e-07	4.0351000000e-07	0.0000000000e+00
3.9585000000e-07	3.9585000000e-07	0.0000000000e+00
3.8861000000e-07	3.8861000000e-07	0.0000000000e+00
3.8382000000e-07	3.8382000000e-07	0.0000000000e+00
3.7930000000e-07	3.7930000000e-07	0.0000000000e+00
3.7987000000e-07	3.7987000000e-07	0.0000000000e+00
3.7080000000e-07	3.7080000000e-07	0.0000000000e+00
3.6313000000e-07	3.6313000000e-07	0.0000000000e+00
3.5432000000e-07	3.5432000000e-07	0.0000000000e+00
3.4560000000e-07	3.4560000000e-07	0.0000000000e+00
3.3700000000e-07	3.3700000000e-07	0.0000000000e+00
3.2857000000e-07	3.2857000000e-07	0.0000000000e+00
3.2032000000e-07	3.2032000000e-07	0.0000000000e+00
3.1229000000e-07	3.1229000000e-07	0.0000000000e+00
3.0449000000e-07	3.0449000000e-07	0.0000000000e+00
2.9693000000e-07	2.9693000000e-07	0.0000000000e+00
2.8963000000e-07	2.8963000000e-07	0.0000000000e+00
2.8258000000e-07	2.8258000000e-07	0.0000000000e+00
2.7580000000e-07	2.7580000000e-07	0.0000000000e+00
2.6927000000e-07	2.6927000000e-07	0.0000000000e+00
2.6300000000e-07	2.6300000000e-07	0.0000000000e+00
2.5698000000e-07	2.5698000000e-07	0.0000000000e+00
2.5121000000e-07	2.5121000000e-07	0.0000000000e+00
7.4791000000e-09	7.4791000000e-09	0.0000000000e+00
7.8348000000e-09	7.8348000000e-09	0.0000000000e+00
8.0644000000e-09	8.0644000000e-09	0.0000000000e+00
8.1810000000e-09	8.1810000000e-09	0.0000000000e+00
8.1857000000e-09	8.1857000000e-09	0.0000000000e+00
8.0641000000e-09	8.0641000000e-09	0.0000000000e+00
7.8049000000e-09	7.8049000000e-09	0.0000000000e+00
7.3888000000e-09	7.3888000000e-09	0.0000000000e+00
6.8285000000e-09	6.8285000000e-09	0.0000000000e+00
6.1594000000e-09	6.1594000000e-09	0.0000000000e+00
5.7520000000e-09	5.7520000000e-09	0.0000000000e+00
5.2474000000e-09	5.2474000000e-09	0.0000000000e+00
4.6745000000e-09	4.6745000000e-09	0.0000000000e+00
4.0757000000e-09	4.0757000000e-09	0.0000000000e+00
3.6841000000e-09	3.6841000000e-09	0.0000000000e+00
3.3176000000e-09	3.3176000000e-09	0.0000000000e+00
1.0989000000e-09	1.0989000000e-09	0.0000000000e+00
5.4619000000e-10	5.4619000000e-10	0.0000000000e+00
4.5930000000e-10	4.5930000000e-10	0.0000000000e+00
4.4980000000e-11	4.4980000000e-11	0.0000000000e+00
7.8145000000e-12	7.8145000000e-12	0.0000000000e+00
3.6169000000e-14	3.6169000000e-14	0.0000000000e+00
3.2020000000e-14	3.2020000000e-14	0.0000000000e+00
1.9523000000e-12	1.9523000000e-12	0.0000000000e+00
4.9066000000e-10	4.9066000000e-10	0.0000000000e+00
9.9690000000e-08	9.9690000000e-08	0.0000000000e+00
1.0020000000e-05	1.0020000000e-05	0.0000000000e+00
9.9575000000e-04	9.9575000000e-04	0.0000000000e+00
8.6309000000e-02	8.6309000000e-02	0.0000000000e+00
1.8576000000e-01	1.8576000000e-01	0.0000000000e+00
8.5932000000e-02	8.5932000000e-02	0.0000000000e+00
4.2221000000e-02	4.2221000000e-02	0.0000000000e+00
2.4533000000e-02	2.4533000000e-02	0.0000000000e+00
1.3542000000e-02	1.3542000000e-02	0.0000000000e+00
7.0948000000e-03	7.0948000000e-03	0.0000000000e+00
3.4231000000e-03	3.4231000000e-03	0.0000000000e+00
1.5400000000e-03	1.5400000000e-03	0.0000000000e+00
6.2607000000e-04	6.2607000000e-04	0.0000000000e+00
2.2883000000e-04	2.2883000000e-04	0.0000000000e+00
7.3922000000e-05	7.3922000000e-05	0.0000000000e+00
2.0728000000e-05	2.0728000000e-05	0.0000000000e+00
5.2057000000e-06	5.2057000000e-06	0.0000000000e+00
1.2211000000e-06	1.2211000000e-06	0.0000000000e+00
3.3611000000e-07	3.3611000000e-07	0.0000000000e+00
1.2180000000e-07	1.2180000000e-07	0.0000000000e+00
4.8400000000e-08	4.8400000000e-08	0.0000000000e+00
1.6467000000e-07	1.6467000000e-07	0.0000000000e+00
2.2800000000e-07	2.2800000000e-07	0.0000000000e+00
2.4161000000e-07	2.4161000000e-07	0.0000000000e+00
2.0750000000e-07	2.0750000000e-07	0.0000000000e+00
6.3565000000e-08	6.3565000000e-08	0.0000000000e+00
1.8283000000e-07	1.8283000000e-07	0.0000000000e+00
2.8880000000e-07	2.8880000000e-07	0.0000000000e+00
1.2224000000e-07	1.2224000000e-07	0.0000000000e+00
1.1002000000e-07	1.1002000000e-07	0.0000000000e+00
1.6346000000e-07	1.6346000000e-07	0.0000000000e+00
2.8151000000e-07	2.8151000000e-07	0.0000000000e+00
1.5493000000e-07	1.5493000000e-07	0.0000000000e+00
1.8421000000e-07	1.8421000000e-07	0.0000000000e+00
1.5574000000e-07	1.5574000000e-07	0.0000000000e+00
2.0172000000e-07	2.0172000000e-07	0.0000000000e+00
3.4081000000e-07	3.4081000000e-07	0.0000000000e+00
5.3687000000e-07	5.3687000000e-07	0.0000000000e+00
2.2203000000e-07	2.2203000000e-07	0.0000000000e+00
2.8984000000e-07	2.8984000000e-07	0.0000000000e+00
1.3863000000e-07	1.3863000000e-07	0.0000000000e+00
7.6053000000e-08	7.6053000000e-08	0.0000000000e+00
1.0343000000e-07	1.0343000000e-07	0.0000000000e+00
1.8050000000e-07	1.8050000000e-07	0.0000000000e+00
2.5114000000e-07	2.5114000000e-07	0.0000000000e+00
4.3112000000e-07	4.3112000000e-07	0.0000000000e+00
3.9179000000e-07	3.9179000000e-07	0.0000000000e+00
4.0812000000e-07	4.0812000000e-07	0.0000000000e+00
4.7092000000e-07	4.7092000000e-07	0.0000000000e+00
4.9904000000e-07	4.9904000000e-07	0.0000000000e+00
4.8637000000e-07	4.8637000000e-07	0.0000000000e+00
5.2067000000e-07	5.2067000000e-07	0.0000000000e+00
5.1093000000e-07	5.1093000000e-07	0.0000000000e+00
5.1883000000e-07	5.1883000000e-07	0.0000000000e+00
5.0677000000e-07	5.0677000000e-07	0.0000000000e+00
5.0011000000e-07	5.0011000000e-07	0.0000000000e+00
4.9110000000e-07	4.9110000000e-07	0.0000000000e+00
4.8411000000e-07	4.8411000000e-07	0.0000000000e+00
4.7782000000e-07	4.7782000000e-07	0.0000000000e+00
4.7138000000e-07	4.7138000000e-07	0.0000000000e+00
4.5827000000e-07	4.5827000000e-07	0.0000000000e+00
4.4521000000e-07	4.4521000000e-07	0.0000000000e+00
4.3226000000e-07	4.3226000000e-07	0.0000000000e+00
4.1953000000e-07	4.1953000000e-07	0.0000000000e+00
4.0707000000e-07	4.0707000000e-07	0.0000000000e+00
3.9493000000e-07	3.9493000000e-07	0.0000000000e+00
3.8316000000e-07	3.8316000000e-07	0.0000000000e+00
3.7180000000e-07	3.7180000000e-07	0.0000000000e+00
3.6086000000e-07	3.6086000000e-07	0.0000000000e+00
3.5035000000e-07	3.5035000000e-07	0.0000000000e+00
3.4028000000e-07	3.4028000000e-07	0.0000000000e+00
3.3066000000e-07	3.3066000000e-07	0.0000000000e+00
3.2146000000e-07	3.2146000000e-07	0.0000000000e+00
3.1270000000e-07	3.1270000000e-07	0.0000000000e+00
3.0435000000e-07	3.0435000000e-07	0.0000000000e+00
2.9641000000e-07	2.9641000000e-07	0.0000000000e+00
7.7946000000e-09	7.7946000000e-09	0.0000000000e+00
8.1764000000e-09	8.1764000000e-09	0.0000000000e+00
8.4332000000e-09	8.4332000000e-09	0.0000000000e+00
8.5727000000e-09	8.5727000000e-09	0.0000000000e+00
8.5954000000e-09	8.5954000000e-09	0.0000000000e+00
8.4855000000e-09	8.4855000000e-09	0.0000000000e+00
8.2301000000e-09	8.2301000000e-09	0.0000000000e+00
7.8209000000e-09	7.8209000000e-09	0.0000000000e+00
7.2627000000e-09	7.2627000000e-09	0.0000000000e+00
6.6018000000e-09	6.6018000000e-09	0.0000000000e+00
6.2023000000e-09	6.2023000000e-09	0.0000000000e+00
5.7042000000e-09	5.7042000000e-09	0.0000000000e+00
5.1052000000e-09	5.1052000000e-09	0.0000000000e+00
4.4001000000e-09	4.4001000000e-09	0.0000000000e+00
3.7990000000e-09	3.7990000000e-09	0.0000000000e+00
2.9513000000e-09	2.9513000000e-09	0.0000000000e+00
2.8631000000e-09	2.8631000000e-09	0.0000000000e+00
2.4364000000e-09	2.4364000000e-09	0.0000000000e+00
1.0891000000e-09	1.0891000000e-09	0.0000000000e+00
3.5513000000e-11	3.5513000000e-11	0.0000000000e+00
7.5241000000e-11	7.5241000000e-11	0.0000000000e+00
1.7725000000e-12	1.7725000000e-12	0.0000000000e+00
1.1968000000e-12	1.1968000000e-12	0.0000000000e+00
1.3466000000e-11	1.3466000000e-11	0.0000000000e+00
3.5955000000e-09	3.5955000000e-09	0.0000000000e+00
8.0180000000e-07	8.0180000000e-07	0.0000000000e+00
1.4363000000e-04	1.4363000000e-04	0.0000000000e+00
8.2144000000e-02	8.2144000000e-02	0.0000000000e+00
1.8673000000e+03	1.8673000000e+03	0.0000000000e+00
3.9480000000e+01	3.9480000000e+01	0.0000000000e+00
3.5327000000e+00	3.5327000000e+00	0.0000000000e+00
1.2067000000e+00	1.2067000000e+00	0.0000000000e+00
3.9434000000e-01	3.9434000000e-01	0.0000000000e+00
1.7462000000e-01	1.7462000000e-01	0.0000000000e+00
8.2643000000e-02	8.2643000000e-02	0.0000000000e+00
3.8002000000e-02	3.8002000000e-02	0.0000000000e+00
1.7163000000e-02	1.7163000000e-02	0.0000000000e+00
7.2671000000e-03	7.2671000000e-03	0.0000000000e+00
2.8048000000e-03	2.8048000000e-03	0.0000000000e+00
9.7247000000e-04	9.7247000000e-04	0.0000000000e+00
3.0067000000e-04	3.0067000000e-04	0.0000000000e+00
8.1789000000e-05	8.1789000000e-05	0.0000000000e+00
1.9868000000e-05	1.9868000000e-05	0.0000000000e+00
4.5525000000e-06	4.5525000000e-06	0.0000000000e+00
1.1194000000e-06	1.1194000000e-06	0.0000000000e+00
4.6520000000e-07	4.6520000000e-07	0.0000000000e+00
3.8211000000e-07	3.8211000000e-07	0.0000000000e+00
1.9480000000e-07	1.9480000000e-07	0.0000000000e+00
3.5001000000e-07	3.5001000000e-07	0.0000000000e+00
3.7400000000e-07	3.7400000000e-07	0.0000000000e+00
2.0040000000e-07	2.0040000000e-07	0.0000000000e+00
3.7725000000e-07	3.7725000000e-07	0.0000000000e+00
4.0664000000e-07	4.0664000000e-07	0.0000000000e+00
1.3406000000e-07	1.3406000000e-07	0.0000000000e+00
1.3685000000e-07	1.3685000000e-07	0.0000000000e+00
1.6928000000e-07	1.6928000000e-07	0.0000000000e+00
3.3785000000e-07	3.3785000000e-07	0.0000000000e+00
1.9153000000e-07	1.9153000000e-07	0.0000000000e+00
1.9337000000e-07	1.9337000000e-07	0.0000000000e+00
2.8741000000e-07	2.8741000000e-07	0.0000000000e+00
2.0623000000e-07	2.0623000000e-07	0.0000000000e+00
2.1914000000e-07	2.1914000000e-07	0.0000000000e+00
3.4583000000e-07	3.4583000000e-07	0.0000000000e+00
2.5229000000e-07	2.5229000000e-07	0.0000000000e+00
1.9708000000e-07	1.9708000000e-07	0.0000000000e+00
8.2916000000e-08	8.2916000000e-08	0.0000000000e+00
7.0066000000e-08	7.0066000000e-08	0.0000000000e+00
7.9139000000e-08	7.9139000000e-08	0.0000000000e+00
2.0823000000e-07	2.0823000000e-07	0.0000000000e+00
2.9661000000e-07	2.9661000000e-07	0.0000000000e+00
4.6896000000e-07	4.6896000000e-07	0.0000000000e+00
5.5175000000e-07	5.5175000000e-07	0.0000000000e+00
6.7078000000e-07	6.7078000000e-07	0.0000000000e+00
4.3341000000e-07	4.3341000000e-07	0.0000000000e+00
4.6070000000e-07	4.6070000000e-07	0.0000000000e+00
5.4537000000e-07	5.4537000000e-07	0.0000000000e+00
5.0782000000e-07	5.0782000000e-07	0.0000000000e+00
6.2670000000e-07	6.2670000000e-07	0.0000000000e+00
5.8709000000e-07	5.8709000000e-07	0.0000000000e+00
6.7171000000e-07	6.7171000000e-07	0.0000000000e+00
6.6184000000e-07	6.6184000000e-07	0.0000000000e+00
6.4947000000e-07	6.4947000000e-07	0.0000000000e+00
6.2804000000e-07	6.2804000000e-07	0.0000000000e+00
6.3247000000e-07	6.3247000000e-07	0.0000000000e+00
6.2000000000e-07	6.2000000000e-07	0.0000000000e+00
5.9987000000e-07	5.9987000000e-07	0.0000000000e+00
5.7976000000e-07	5.7976000000e-07	0.0000000000e+00
5.5984000000e-07	5.5984000000e-07	0.0000000000e+00
5.4027000000e-07	5.4027000000e-07	0.0000000000e+00
5.2116000000e-07	5.2116000000e-07	0.0000000000e+00
5.0263000000e-07	5.0263000000e-07	0.0000000000e+00
4.8474000000e-07	4.8474000000e-07	0.0000000000e+00
4.6756000000e-07	4.6756000000e-07	0.0000000000e+00
4.5111000000e-07	4.5111000000e-07	0.0000000000e+00
4.3543000000e-07	4.3543000000e-07	0.0000000000e+00
4.2051000000e-07	4.2051000000e-07	0.0000000000e+00
4.0636000000e-07	4.0636000000e-07	0.0000000000e+00
3.9295000000e-07	3.9295000000e-07	0.0000000000e+00
3.8026000000e-07	3.8026000000e-07	0.0000000000e+00
3.6827000000e-07	3.6827000000e-07	0.0000000000e+00
3.5696000000e-07	3.5696000000e-07	0.0000000000e+00
8.1228000000e-09	8.1228000000e-09	0.0000000000e+00
8.5389000000e-09	8.5389000000e-09	0.0000000000e+00
8.8193000000e-09	8.8193000000e-09	0.0000000000e+00
8.9777000000e-09	8.9777000000e-09	0.0000000000e+00
9.0206000000e-09	9.0206000000e-09	0.0000000000e+00
8.9314000000e-09	8.9314000000e-09	0.0000000000e+00
8.6885000000e-09	8.6885000000e-09	0.0000000000e+00
8.2820000000e-09	8.2820000000e-09	0.0000000000e+00
7.7153000000e-09	7.7153000000e-09	0.0000000000e+00
7.0663000000e-09	7.0663000000e-09	0.0000000000e+00
6.6743000000e-09	6.6743000000e-09	0.0000000000e+00
6.1788000000e-09	6.1788000000e-09	0.0000000000e+00
5.5710000000e-09	5.5710000000e-09	0.0000000000e+00
4.8383000000e-09	4.8383000000e-09	0.0000000000e+00
4.2904000000e-09	4.2904000000e-09	0.0000000000e+00
4.6838000000e-09	4.6838000000e-09	0.0000000000e+00
5.9582000000e-09	5.9582000000e-09	0.0000000000e+00
3.2629000000e-09	3.2629000000e-09	0.0000000000e+00
1.5357000000e-09	1.5357000000e-09	0.0000000000e+00
9.1872000000e-10	9.1872000000e-10	0.0000000000e+00
4.2358000000e-10	4.2358000000e-10	0.0000000000e+00
7.3920000000e-11	7.3920000000e-11	0.0000000000e+00
7.4961000000e-12	7.4961000000e-12	0.0000000000e+00
5.6273000000e-11	5.6273000000e-11	0.0000000000e+00
1.3721000000e-08	1.3721000000e-08	0.0000000000e+00
3.1675000000e-06	3.1675000000e-06	0.0000000000e+00
6.7754000000e-04	6.7754000000e-04	0.0000000000e+00
2.9220000000e-01	2.9220000000e-01	0.0000000000e+00
1.1636000000e+02	1.1636000000e+02	0.0000000000e+00
2.6996000000e+02	2.6996000000e+02	0.0000000000e+00
4.9971000000e+01	4.9971000000e+01	0.0000000000e+00
1.1094000000e+01	1.1094000000e+01	0.0000000000e+00
3.5497000000e+00	3.5497000000e+00	0.0000000000e+00
1.4273000000e+00	1.4273000000e+00	0.0000000000e+00
6.2938000000e-01	6.2938000000e-01	0.0000000000e+00
2.9334000000e-01	2.9334000000e-01	0.0000000000e+00
1.3371000000e-01	1.3371000000e-01	0.0000000000e+00
5.8640000000e-02	5.8640000000e-02	0.0000000000e+00
2.4286000000e-02	2.4286000000e-02	0.0000000000e+00
9.1888000000e-03	9.1888000000e-03	0.0000000000e+00
3.1440000000e-03	3.1440000000e-03	0.0000000000e+00
9.4507000000e-04	9.4507000000e-04	0.0000000000e+00
2.5676000000e-04	2.5676000000e-04	0.0000000000e+00
6.3430000000e-05	6.3430000000e-05	0.0000000000e+00
1.4626000000e-05	1.4626000000e-05	0.0000000000e+00
3.1031000000e-06	3.1031000000e-06	0.0000000000e+00
9.6763000000e-07	9.6763000000e-07	0.0000000000e+00
7.3720000000e-07	7.3720000000e-07	0.0000000000e+00
6.1446000000e-07	6.1446000000e-07	0.0000000000e+00
5.8247000000e-07	5.8247000000e-07	0.0000000000e+00
5.8955000000e-07	5.8955000000e-07	0.0000000000e+00
5.6798000000e-07	5.6798000000e-07	0.0000000000e+00
5.7747000000e-07	5.7747000000e-07	0.0000000000e+00
3.2683000000e-07	3.2683000000e-07	0.0000000000e+00
2.8105000000e-07	2.8105000000e-07	0.0000000000e+00
2.6191000000e-07	2.6191000000e-07	0.0000000000e+00
4.4597000000e-07	4.4597000000e-07	0.0000000000e+00
1.5029000000e-07	1.5029000000e-07	0.0000000000e+00
2.7271000000e-07	2.7271000000e-07	0.0000000000e+00
2.2004000000e-07	2.2004000000e-07	0.0000000000e+00
3.4272000000e-07	3.4272000000e-07	0.0000000000e+00
3.2990000000e-07	3.2990000000e-07	0.0000000000e+00
5.4496000000e-07	5.4496000000e-07	0.0000000000e+00
2.6337000000e-07	2.6337000000e-07	0.0000000000e+00
1.9516000000e-07	1.9516000000e-07	0.0000000000e+00
1.0332000000e-07	1.0332000000e-07	0.0000000000e+00
9.5001000000e-08	9.5001000000e-08	0.0000000000e+00
1.0133000000e-07	1.0133000000e-07	0.0000000000e+00
3.4719000000e-07	3.4719000000e-07	0.0000000000e+00
4.9806000000e-07	4.9806000000e-07	0.0000000000e+00
4.9943000000e-07	4.9943000000e-07	0.0000000000e+00
6.4979000000e-07	6.4979000000e-07	0.0000000000e+00
4.8263000000e-07	4.8263000000e-07	0.0000000000e+00
5.0134000000e-07	5.0134000000e-07	0.0000000000e+00
5.1447000000e-07	5.1447000000e-07	0.0000000000e+00
8.8696000000e-07	8.8696000000e-07	0.0000000000e+00
9.3597000000e-07	9.3597000000e-07	0.0000000000e+00
7.8596000000e-07	7.8596000000e-07	0.0000000000e+00
9.4235000000e-07	9.4235000000e-07	0.0000000000e+00
9.2754000000e-07	9.2754000000e-07	0.0000000000e+00
9.1803000000e-07	9.1803000000e-07	0.0000000000e+00
8.9642000000e-07	8.9642000000e-07	0.0000000000e+00
8.7497000000e-07	8.7497000000e-07	0.0000000000e+00
8.8183000000e-07	8.8183000000e-07	0.0000000000e+00
8.5023000000e-07	8.5023000000e-07	0.0000000000e+00
8.1823000000e-07	8.1823000000e-07	0.0000000000e+00
7.8619000000e-07	7.8619000000e-07	0.0000000000e+00
7.5445000000e-07	7.5445000000e-07	0.0000000000e+00
7.2329000000e-07	7.2329000000e-07	0.0000000000e+00
6.9296000000e-07	6.9296000000e-07	0.0000000000e+00
6.6365000000e-07	6.6365000000e-07	0.0000000000e+00
6.3549000000e-07	6.3549000000e-07	0.0000000000e+00
6.0859000000e-07	6.0859000000e-07	0.0000000000e+00
5.8300000000e-07	5.8300000000e-07	0.0000000000e+00
5.5877000000e-07	5.5877000000e-07	0.0000000000e+00
5.3588000000e-07	5.3588000000e-07	0.0000000000e+00
5.1432000000e-07	5.1432000000e-07	0.0000000000e+00
4.9407000000e-07	4.9407000000e-07	0.0000000000e+00
4.7506000000e-07	4.7506000000e-07	0.0000000000e+00
4.5725000000e-07	4.5725000000e-07	0.0000000000e+00
4.4058000000e-07	4.4058000000e-07	0.0000000000e+00
8.4641000000e-09	8.4641000000e-09	0.0000000000e+00
8.9109000000e-09	8.9109000000e-09	0.0000000000e+00
9.2168000000e-09	9.2168000000e-09	0.0000000000e+00
9.4098000000e-09	9.4097000000e-09	4.6153668473e-06
9.4758000000e-09	9.4758000000e-09	0.0000000000e+00
